title,link,square_meters,rooms,price,date,district
KARAGÖZ TOKİDE 1+1 SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-karagoz-tokide-1-plus1-satilik-daire-1116513940/detay,65,1+1,750000,12 Ocak 2024,YeşilyurtMerkez
ÇÖŞNÜK TOKİ'DE SATILIK 2+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-cosnuk-toki-de-satilik-2-plus1-daire-1141605950/detay,110,2+1,1390000,12 Ocak 2024,BattalgaziMerkez
RW CADDE GAYRİMENKULDEN TECDE DE VENEDİK SİTESİNDE SATILIK 3+1,https://www.sahibinden.com/ilan/emlak-konut-satilik-rw-cadde-gayrimenkulden-tecde-de-venedik-sitesinde-satilik-3-plus1-1130216144/detay,170,3+1,2450000,06 Ocak 2024,YeşilyurtMerkez
Sahibinden Yavuz Selim Toki 3+1 Yapılı Asansörlü Manzaralı,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-yavuz-selim-toki-3-plus1-yapili-asansorlu-manzarali-1113096339/detay,152,3+1,1675000,12 Ocak 2024,YeşilyurtMerkez
EMRE ALPAY'DAN ÇAVUŞOĞLUN'DA MUHTEŞEM KONUMDA 3+1 SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-emre-alpay-dan-cavusoglun-da-muhtesem-konumda-3-plus1-sifir-daire-1141746053/detay,145,3+1,1830000,12 Ocak 2024,YeşilyurtMerkez
ACİL SATILIK,https://www.sahibinden.com/ilan/emlak-konut-satilik-acil-satilik-1144797095/detay,120,3+1,2100000,11 Ocak 2024,YeşilyurtMerkez
Acil Satılık Esenlik Elit Park Konutları 3+1 187 M2,https://www.sahibinden.com/ilan/emlak-konut-satilik-acil-satilik-esenlik-elit-park-konutlari-3-plus1-187-m2-1136676345/detay,187,3+1,3600000,11 Ocak 2024,YeşilyurtMerkez
EMRAH ÖZTÜRKMENDEN KALEDE MÜSTAKİL DUBLEX MANZARALI,https://www.sahibinden.com/ilan/emlak-konut-satilik-emrah-ozturkmenden-kalede-mustakil-dublex-manzarali-1129139565/detay,240,4+2,3740000,11 Ocak 2024,Kale
HAKPADAN YAKINCA MANAS EVLERİNDE SİTE İÇİ 3+1 YAPILI UYGUN DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-hakpadan-yakinca-manas-evlerinde-site-ici-3-plus1-yapili-uygun-daire-1141803261/detay,165,3+1,1550000,11 Ocak 2024,YeşilyurtKöyler
TURYAP'TAN ÇİLESİZDE 5+1 LÜKS SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-cilesizde-5-plus1-luks-satilik-daire-1105291277/detay,270,5+1,4900000,12 Ocak 2024,YeşilyurtMerkez
Malatya Anadolu Lisesi arkası ferah 3+1 ara kat Daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-malatya-anadolu-lisesi-arkasi-ferah-3-plus1-ara-kat-daire-1135694850/detay,185,3+1,1720000,11 Ocak 2024,BattalgaziMerkez
HİDAYET MAHALLESİ SATILIK 3+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-hidayet-mahallesi-satilik-3-plus1-daire-1147223737/detay,155,3+1,1900000,11 Ocak 2024,BattalgaziMerkez
HAKAN AKAY GAYRİMENKUL'DEN ZAFER MAH. DUBLEX SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-hakan-akay-gayrimenkul-den-zafer-mah-dublex-satilik-daire-1147221540/detay,300,6+1,1800000,11 Ocak 2024,BattalgaziMerkez
REFERANS'TAN KERNEK MEYDANINDA HASARSIZ 1+1 VIP REZİDANS,https://www.sahibinden.com/ilan/emlak-konut-satilik-referans-tan-kernek-meydaninda-hasarsiz-1-plus1-vip-rezidans-1135270242/detay,75,1+1,1700000,12 Ocak 2024,BattalgaziMerkez
RMZ YAPI GAYRİMENKULDEN ÇİLESİZDE SATILIK 4+1 DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-rmz-yapi-gayrimenkulden-cilesizde-satilik-4-plus1-daire-1147212058/detay,230,4+1,2800000,11 Ocak 2024,YeşilyurtMerkez
TURYAP METROPOL'DEN YAKINCA'DA 3+1 HASARSIZ SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-metropol-den-yakinca-da-3-plus1-hasarsiz-satilik-daire-1147577252/detay,160,3+1,2900000,13 Ocak 2024,YeşilyurtKöyler
BEYDAĞI YENİ TOKİ ARA KAT 3+1 SIFIR DAİRE!!!!,https://www.sahibinden.com/ilan/emlak-konut-satilik-beydagi-yeni-toki-ara-kat-3-plus1-sifir-daire-1147204701/detay,125,3+1,3990000,11 Ocak 2024,BattalgaziMerkez
Güvenli geniş daire,https://www.sahibinden.com/ilan/emlak-konut-satilik-guvenli-genis-daire-1147186966/detay,134,3+1,1980000,11 Ocak 2024,Akçadağ
SEFA TOKMAK'DAN EMEKSİZ ANA CADÜZERİ 1+1 FULL YAPILI SIFIR DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-sefa-tokmak-dan-emeksiz-ana-caduzeri-1-plus1-full-yapili-sifir-daire-1141831546/detay,60,1+1,1695000,11 Ocak 2024,BattalgaziMerkez
FURKAN KELEŞTEN PAŞAKÖŞKÜNDE 3+1 FULL YAPILI DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-furkan-kelesten-pasakoskunde-3-plus1-full-yapili-daire-1144616456/detay,180,3+1,3500000,11 Ocak 2024,BattalgaziMerkez
TURYAP'TAN SARICIOĞLU'NDA 3 KATLI BİNADA SATILIK DAİRE,https://www.sahibinden.com/ilan/emlak-konut-satilik-turyap-tan-saricioglu-nda-3-katli-binada-satilik-daire-1130091651/detay,120,2+1,1700000,12 Ocak 2024,BattalgaziMerkez
